Order_ID,Customer_Age,Food_Category,Order_Amount,Location,Order_Time,Delivery_Time_Min,Payment_Method,Restaurant,Discount,Rating
106919,38,North Indian,566,Trichy,Breakfast,30,Credit Card,Anjappar,75,4
106920,32,Pizza,463,Madurai,Late Night,61,Debit Card,Anjappar,20,4
106921,55,Chinese,439,Trichy,Dinner,27,Credit Card,KFC,0,4
106922,20,Biryani,288,Chennai,Dinner,27,Credit Card,Dominos,20,5
106923,26,Chinese,396,Chennai,Lunch,15,UPI,Local Kitchen,30,3
106924,36,Chinese,466,Coimbatore,Dinner,42,Wallet,SS Hyderabad Biryani,0,4
106925,38,South Indian,569,Bangalore,Dinner,15,Credit Card,Chinese Wok,30,5
106926,20,North Indian,387,Chennai,Evening,31,Debit Card,A2B,50,5
106927,31,Biryani,522,Coimbatore,Late Night,26,UPI,Dominos,0,5
106928,39,Fast Food,369,Chennai,Evening,20,UPI,Local Kitchen,30,4
106929,41,Biryani,627,Chennai,Dinner,35,Wallet,Dominos,0,5
106930,38,Pizza,534,Madurai,Breakfast,52,Debit Card,Chinese Wok,0,4
106931,29,Chinese,578,Trichy,Lunch,41,Cash on Delivery,Local Kitchen,20,4
106932,22,Fast Food,772,Chennai,Dinner,26,UPI,Chinese Wok,0,5
106933,32,Biryani,671,Bangalore,Dinner,54,UPI,KFC,30,4
106934,24,Biryani,313,Chennai,Dinner,27,UPI,SS Hyderabad Biryani,50,5
106935,56,Biryani,464,Chennai,Late Night,45,UPI,Burger King,20,5
106936,33,South Indian,683,Madurai,Evening,17,UPI,Local Kitchen,100,4
106937,29,Fast Food,569,Madurai,Dinner,32,Credit Card,Chinese Wok,50,5
106938,43,Fast Food,280,Trichy,Evening,22,UPI,SS Hyderabad Biryani,100,5
106939,34,Pizza,334,Coimbatore,Dinner,55,Wallet,A2B,30,2
106940,29,South Indian,498,Trichy,Lunch,27,Cash on Delivery,Dominos,30,3
106941,45,Chinese,501,Chennai,Evening,24,UPI,Saravana Bhavan,50,4
106942,49,Biryani,282,Chennai,Late Night,39,Debit Card,Local Kitchen,20,5
106943,40,Fast Food,369,Chennai,Lunch,32,Credit Card,Dominos,0,5
106944,20,South Indian,585,Madurai,Lunch,55,UPI,SS Hyderabad Biryani,0,5
106945,36,Biryani,393,Chennai,Breakfast,37,Cash on Delivery,Local Kitchen,0,5
106946,43,Biryani,623,Chennai,Lunch,35,UPI,Local Kitchen,30,5
106947,25,Pizza,416,Bangalore,Evening,41,Credit Card,Burger King,50,5
106948,27,North Indian,530,Chennai,Breakfast,32,UPI,Hotel Aryaas,30,4
106949,50,Biryani,354,Chennai,Dinner,36,Cash on Delivery,Anjappar,0,4
106950,19,Fast Food,604,Chennai,Dinner,26,Credit Card,SS Hyderabad Biryani,20,5
106951,43,North Indian,670,Chennai,Dinner,28,Cash on Delivery,Saravana Bhavan,0,4
106952,33,Biryani,340,Madurai,Late Night,25,UPI,Local Kitchen,0,5
106953,33,Chinese,569,Bangalore,Dinner,38,UPI,Hotel Aryaas,0,5
106954,18,North Indian,583,Chennai,Lunch,27,UPI,KFC,30,4
106955,45,North Indian,427,Chennai,Breakfast,42,Cash on Delivery,KFC,50,5
106956,30,South Indian,678,Trichy,Dinner,25,UPI,Anjappar,20,4
106957,35,Biryani,241,Bangalore,Dinner,24,UPI,Dominos,0,5
106958,40,Biryani,296,Madurai,Lunch,36,UPI,A2B,20,5
106959,41,Pizza,747,Coimbatore,Lunch,35,UPI,Local Kitchen,20,5
106960,57,North Indian,637,Chennai,Dinner,43,Debit Card,Local Kitchen,0,4
106961,35,South Indian,359,Salem,Dinner,22,UPI,Dominos,100,4
106962,31,Pizza,679,Bangalore,Dinner,19,Credit Card,KFC,0,5
106963,56,Chinese,721,Chennai,Lunch,46,Credit Card,Saravana Bhavan,0,5
106964,39,Chinese,624,Coimbatore,Dinner,20,UPI,Saravana Bhavan,20,5
106965,29,Pizza,508,Coimbatore,Dinner,42,UPI,SS Hyderabad Biryani,50,4
106966,24,Chinese,447,Chennai,Dinner,15,Credit Card,Saravana Bhavan,30,4
106967,47,South Indian,614,Salem,Dinner,40,UPI,Dominos,30,4
106968,30,Fast Food,429,Trichy,Dinner,34,UPI,KFC,30,4
106969,39,Chinese,486,Chennai,Dinner,38,UPI,SS Hyderabad Biryani,0,5
106970,33,South Indian,342,Coimbatore,Evening,42,Debit Card,A2B,100,3
106971,26,Fast Food,317,Madurai,Lunch,43,UPI,Saravana Bhavan,30,4
106972,37,Pizza,478,Chennai,Dinner,39,Cash on Delivery,Hotel Aryaas,75,4
106973,21,Chinese,452,Bangalore,Dinner,42,UPI,A2B,20,5
106974,32,North Indian,763,Madurai,Dinner,45,Cash on Delivery,KFC,20,4
106975,35,Biryani,717,Bangalore,Late Night,47,Credit Card,Chinese Wok,0,4
106976,32,Chinese,305,Madurai,Late Night,39,Credit Card,KFC,20,4
106977,43,Fast Food,575,Madurai,Dinner,25,UPI,Chinese Wok,0,5
106978,46,North Indian,613,Salem,Breakfast,31,UPI,Anjappar,75,4
106979,43,Biryani,425,Coimbatore,Evening,33,Debit Card,Hotel Aryaas,20,3
106980,20,Chinese,546,Trichy,Late Night,27,Credit Card,Chinese Wok,20,5
106981,26,Pizza,1044,Chennai,Lunch,23,Credit Card,Burger King,0,3
106982,35,Fast Food,428,Coimbatore,Late Night,43,UPI,Dominos,100,4
106983,55,North Indian,227,Chennai,Breakfast,37,Credit Card,A2B,30,5
106984,46,Pizza,752,Bangalore,Dinner,27,Credit Card,Dominos,30,5
106985,47,Fast Food,513,Chennai,Evening,34,UPI,Chinese Wok,0,4
106986,29,Biryani,536,Trichy,Lunch,37,Wallet,Chinese Wok,50,4
106987,32,Fast Food,775,Bangalore,Late Night,22,Cash on Delivery,Hotel Aryaas,50,5
106988,33,Fast Food,302,Chennai,Dinner,26,UPI,A2B,75,4
106989,25,Pizza,696,Madurai,Lunch,31,Credit Card,Local Kitchen,20,5
106990,19,North Indian,422,Trichy,Evening,32,Credit Card,Local Kitchen,75,4
106991,56,Biryani,196,Bangalore,Dinner,18,UPI,Hotel Aryaas,20,5
106992,27,South Indian,260,Chennai,Lunch,41,UPI,Saravana Bhavan,0,4
106993,27,South Indian,702,Trichy,Dinner,34,UPI,Local Kitchen,50,4
106994,22,Biryani,462,Madurai,Lunch,32,UPI,Anjappar,0,4
106995,54,Fast Food,642,Coimbatore,Lunch,27,Wallet,Burger King,75,4
106996,36,Fast Food,718,Coimbatore,Lunch,24,Credit Card,Burger King,0,5
106997,40,South Indian,592,Coimbatore,Lunch,34,UPI,Dominos,20,4
106998,53,Chinese,342,Trichy,Lunch,36,Debit Card,Hotel Aryaas,0,5
106999,30,Chinese,438,Chennai,Late Night,54,Wallet,Local Kitchen,30,3
107000,38,Biryani,450,Chennai,Breakfast,55,UPI,Saravana Bhavan,100,4
107001,20,Pizza,379,Trichy,Lunch,29,Debit Card,SS Hyderabad Biryani,0,5
107002,26,Chinese,387,Chennai,Lunch,24,Cash on Delivery,Dominos,0,4
107003,46,Pizza,590,Salem,Dinner,21,Cash on Delivery,Local Kitchen,0,5
107004,43,South Indian,308,Coimbatore,Dinner,35,Debit Card,KFC,100,4
107005,30,North Indian,352,Bangalore,Dinner,22,Cash on Delivery,Hotel Aryaas,20,5
107006,31,Pizza,562,Chennai,Breakfast,20,UPI,SS Hyderabad Biryani,30,5
107007,35,South Indian,641,Trichy,Dinner,27,UPI,Hotel Aryaas,20,4
107008,18,Fast Food,669,Madurai,Dinner,28,UPI,A2B,50,4
107009,27,North Indian,711,Salem,Evening,27,UPI,A2B,30,4
107010,26,Chinese,390,Madurai,Evening,18,UPI,Local Kitchen,100,5
107011,28,North Indian,310,Chennai,Dinner,33,Cash on Delivery,Dominos,20,5
107012,45,Pizza,390,Coimbatore,Lunch,33,Cash on Delivery,Saravana Bhavan,20,4
107013,28,South Indian,298,Coimbatore,Lunch,47,UPI,KFC,50,4
107014,26,Biryani,524,Bangalore,Lunch,22,Wallet,Anjappar,0,5
107015,34,Fast Food,585,Salem,Evening,39,UPI,Hotel Aryaas,50,4
107016,49,North Indian,572,Coimbatore,Lunch,52,UPI,Chinese Wok,50,4
107017,27,Fast Food,399,Madurai,Dinner,19,Debit Card,Dominos,75,4
107018,22,Biryani,577,Salem,Dinner,23,UPI,KFC,50,5
107019,30,Chinese,520,Chennai,Dinner,21,UPI,Burger King,0,4
107020,43,Chinese,646,Trichy,Evening,38,Wallet,Anjappar,20,4
107021,35,Fast Food,635,Coimbatore,Dinner,38,Credit Card,Anjappar,0,3
107022,45,Fast Food,559,Madurai,Dinner,44,Credit Card,Saravana Bhavan,50,4
107023,57,South Indian,870,Coimbatore,Evening,35,Wallet,SS Hyderabad Biryani,50,4
107024,44,Biryani,513,Coimbatore,Dinner,52,Cash on Delivery,Saravana Bhavan,30,3
107025,37,Pizza,333,Chennai,Dinner,39,UPI,Hotel Aryaas,100,5
107026,34,Fast Food,692,Salem,Lunch,47,UPI,KFC,20,3
107027,20,Pizza,331,Trichy,Evening,36,UPI,Anjappar,75,4
107028,59,Pizza,480,Chennai,Lunch,30,UPI,Anjappar,0,5
107029,31,Chinese,470,Salem,Late Night,32,Wallet,Hotel Aryaas,100,3
107030,25,Fast Food,458,Bangalore,Breakfast,48,Cash on Delivery,Dominos,20,3
107031,40,South Indian,269,Trichy,Lunch,42,UPI,Dominos,75,4
107032,28,South Indian,728,Chennai,Evening,41,Wallet,A2B,0,5
107033,37,Fast Food,435,Coimbatore,Dinner,44,UPI,Burger King,20,2
107034,37,Pizza,789,Bangalore,Evening,37,Debit Card,SS Hyderabad Biryani,100,4
107035,33,South Indian,431,Chennai,Dinner,62,UPI,Local Kitchen,20,3
107036,46,Pizza,223,Coimbatore,Dinner,32,UPI,Anjappar,50,5
107037,28,Biryani,461,Coimbatore,Dinner,35,Credit Card,KFC,30,4
107038,33,Biryani,572,Chennai,Dinner,30,Debit Card,Local Kitchen,30,5
107039,35,North Indian,479,Coimbatore,Breakfast,39,UPI,Local Kitchen,30,4
107040,39,South Indian,398,Salem,Late Night,16,Cash on Delivery,Chinese Wok,30,5
107041,44,South Indian,322,Coimbatore,Dinner,15,Wallet,Hotel Aryaas,30,5
107042,31,South Indian,388,Chennai,Late Night,28,UPI,SS Hyderabad Biryani,0,4
107043,39,Biryani,557,Bangalore,Dinner,40,Debit Card,Dominos,0,4
107044,25,Chinese,608,Bangalore,Dinner,44,UPI,A2B,50,5
107045,55,Biryani,352,Madurai,Lunch,21,UPI,Dominos,50,5
107046,31,South Indian,640,Madurai,Lunch,17,Cash on Delivery,Anjappar,50,5
107047,42,South Indian,492,Chennai,Lunch,27,UPI,SS Hyderabad Biryani,100,5
107048,19,North Indian,513,Coimbatore,Lunch,27,Cash on Delivery,Chinese Wok,0,3
107049,26,South Indian,533,Madurai,Dinner,36,UPI,Dominos,75,4
107050,34,Biryani,381,Trichy,Lunch,35,UPI,Burger King,0,4
107051,50,South Indian,757,Bangalore,Breakfast,49,Wallet,SS Hyderabad Biryani,30,3
107052,35,Biryani,809,Chennai,Dinner,30,UPI,SS Hyderabad Biryani,20,5
107053,54,Biryani,309,Coimbatore,Late Night,21,Debit Card,Burger King,0,4
107054,34,Biryani,276,Chennai,Dinner,37,Credit Card,Anjappar,0,3
107055,34,South Indian,502,Madurai,Dinner,24,UPI,SS Hyderabad Biryani,20,4
107056,24,Biryani,338,Chennai,Dinner,24,Credit Card,Hotel Aryaas,100,4
107057,45,South Indian,564,Chennai,Dinner,51,UPI,Chinese Wok,30,4
107058,27,North Indian,506,Coimbatore,Evening,43,Debit Card,Chinese Wok,0,5
107059,52,Chinese,389,Coimbatore,Late Night,30,Credit Card,Chinese Wok,50,3
107060,53,Biryani,272,Coimbatore,Lunch,52,UPI,Anjappar,0,4
107061,56,Fast Food,477,Coimbatore,Dinner,42,Debit Card,Hotel Aryaas,0,3
107062,35,Chinese,237,Madurai,Dinner,38,Debit Card,Dominos,50,4
107063,40,North Indian,605,Coimbatore,Dinner,27,Debit Card,Anjappar,20,4
107064,44,Biryani,315,Bangalore,Dinner,15,UPI,Saravana Bhavan,100,5
107065,24,Pizza,475,Coimbatore,Dinner,25,Debit Card,A2B,50,5
107066,37,South Indian,312,Coimbatore,Dinner,29,Credit Card,KFC,20,5
107067,19,South Indian,437,Bangalore,Lunch,22,Credit Card,Dominos,100,5
107068,34,North Indian,271,Coimbatore,Lunch,35,Credit Card,A2B,75,4
107069,25,Chinese,816,Madurai,Breakfast,15,Credit Card,A2B,20,5
107070,26,Pizza,477,Bangalore,Lunch,47,Debit Card,A2B,20,4
107071,30,Fast Food,279,Trichy,Lunch,29,Wallet,Hotel Aryaas,30,5
107072,32,South Indian,338,Coimbatore,Dinner,41,Debit Card,Burger King,30,5
107073,38,South Indian,346,Coimbatore,Evening,41,UPI,Chinese Wok,30,4
107074,21,Fast Food,566,Bangalore,Dinner,22,Credit Card,Burger King,0,5
107075,34,South Indian,517,Chennai,Evening,17,UPI,A2B,0,5
107076,26,Fast Food,351,Coimbatore,Dinner,28,UPI,Anjappar,30,5
107077,36,Biryani,374,Bangalore,Lunch,38,UPI,Burger King,30,3
107078,38,Fast Food,412,Chennai,Dinner,35,Wallet,KFC,100,4
107079,35,Chinese,342,Coimbatore,Dinner,46,Debit Card,Burger King,30,5
107080,42,North Indian,339,Bangalore,Lunch,38,UPI,Burger King,0,3
107081,30,South Indian,469,Salem,Lunch,39,Credit Card,Dominos,20,4
107082,43,Chinese,593,Trichy,Lunch,26,UPI,Anjappar,0,5
107083,32,Biryani,401,Coimbatore,Dinner,31,UPI,Chinese Wok,0,5
107084,34,North Indian,374,Bangalore,Dinner,32,Credit Card,SS Hyderabad Biryani,30,5
107085,39,South Indian,474,Chennai,Dinner,40,Credit Card,KFC,50,5
107086,18,Pizza,230,Chennai,Lunch,42,Cash on Delivery,Dominos,100,3
107087,39,Pizza,523,Madurai,Lunch,32,UPI,Hotel Aryaas,30,4
107088,38,Fast Food,732,Chennai,Breakfast,32,Credit Card,Dominos,0,5
107089,29,South Indian,455,Chennai,Breakfast,38,Credit Card,SS Hyderabad Biryani,75,4
107090,22,North Indian,381,Salem,Lunch,53,Wallet,A2B,75,3
107091,22,Biryani,393,Trichy,Lunch,17,Credit Card,SS Hyderabad Biryani,20,5
107092,54,Chinese,327,Madurai,Dinner,25,UPI,Local Kitchen,30,4
107093,40,North Indian,441,Trichy,Evening,25,UPI,Burger King,30,5
107094,24,Fast Food,673,Madurai,Evening,21,UPI,Saravana Bhavan,20,5
107095,30,Pizza,468,Chennai,Dinner,26,Wallet,Chinese Wok,20,5
107096,37,North Indian,455,Bangalore,Dinner,38,Credit Card,A2B,100,5
107097,46,Chinese,492,Coimbatore,Dinner,43,UPI,Chinese Wok,75,4
107098,20,Fast Food,443,Coimbatore,Lunch,36,Debit Card,SS Hyderabad Biryani,20,4
107099,27,Fast Food,385,Trichy,Dinner,36,UPI,SS Hyderabad Biryani,30,4
107100,51,Biryani,772,Coimbatore,Late Night,25,Credit Card,Chinese Wok,0,4
107101,18,Pizza,588,Chennai,Lunch,15,UPI,Burger King,50,4
107102,26,Pizza,354,Chennai,Breakfast,38,Cash on Delivery,A2B,75,5
107103,57,Chinese,521,Chennai,Dinner,47,Wallet,SS Hyderabad Biryani,30,5
107104,38,Fast Food,351,Trichy,Late Night,44,Cash on Delivery,Dominos,0,5
107105,28,Biryani,349,Bangalore,Breakfast,33,UPI,Dominos,30,5
107106,21,Chinese,229,Bangalore,Breakfast,35,Cash on Delivery,A2B,0,3
107107,19,Chinese,381,Bangalore,Dinner,48,UPI,Dominos,75,4
107108,27,North Indian,374,Bangalore,Lunch,27,Wallet,SS Hyderabad Biryani,30,5
107109,50,Chinese,461,Madurai,Late Night,29,UPI,Saravana Bhavan,75,5
107110,32,Pizza,537,Bangalore,Lunch,16,UPI,Burger King,20,5
107111,42,Chinese,575,Salem,Dinner,39,Cash on Delivery,A2B,20,4
107112,53,Chinese,497,Salem,Breakfast,29,UPI,Dominos,100,4
107113,32,South Indian,459,Salem,Lunch,31,Credit Card,Dominos,75,5
107114,26,North Indian,623,Bangalore,Late Night,41,UPI,Hotel Aryaas,0,3
107115,34,Chinese,423,Salem,Lunch,26,Debit Card,Anjappar,75,4
107116,53,Fast Food,232,Coimbatore,Lunch,39,Debit Card,Saravana Bhavan,100,3
107117,45,Biryani,230,Trichy,Dinner,39,Debit Card,Chinese Wok,30,3
107118,21,Fast Food,374,Trichy,Lunch,30,UPI,Burger King,75,3
107119,41,South Indian,430,Trichy,Breakfast,42,Cash on Delivery,Anjappar,20,4
107120,36,Fast Food,386,Trichy,Lunch,33,Credit Card,Hotel Aryaas,0,4
107121,52,Fast Food,234,Coimbatore,Dinner,41,UPI,Chinese Wok,30,4
107122,24,South Indian,591,Chennai,Dinner,28,UPI,Saravana Bhavan,100,5
107123,35,Biryani,351,Coimbatore,Dinner,40,Cash on Delivery,Local Kitchen,30,3
107124,50,Pizza,375,Madurai,Dinner,30,UPI,A2B,0,4
107125,32,South Indian,478,Chennai,Evening,37,Debit Card,SS Hyderabad Biryani,20,4
107126,34,South Indian,497,Coimbatore,Evening,38,Cash on Delivery,Dominos,0,4
107127,21,Biryani,319,Bangalore,Dinner,30,UPI,A2B,30,5
107128,28,Fast Food,299,Bangalore,Dinner,30,Cash on Delivery,Burger King,30,3
107129,29,Fast Food,249,Salem,Late Night,32,UPI,Local Kitchen,50,5
107130,56,Pizza,566,Bangalore,Late Night,35,UPI,Hotel Aryaas,0,5
107131,28,Pizza,492,Madurai,Lunch,40,Credit Card,SS Hyderabad Biryani,75,4
107132,33,Fast Food,405,Bangalore,Evening,36,Credit Card,SS Hyderabad Biryani,75,4
107133,40,South Indian,247,Trichy,Dinner,15,UPI,A2B,20,5
107134,25,Fast Food,438,Chennai,Lunch,43,Credit Card,Hotel Aryaas,50,4
107135,34,North Indian,834,Chennai,Breakfast,38,UPI,A2B,30,4
107136,42,North Indian,411,Salem,Dinner,46,UPI,Local Kitchen,30,5
107137,49,South Indian,425,Madurai,Dinner,42,Credit Card,Burger King,0,4
107138,38,Chinese,414,Bangalore,Dinner,30,Credit Card,Anjappar,75,5
107139,40,Pizza,307,Coimbatore,Dinner,22,UPI,SS Hyderabad Biryani,100,5
107140,24,Chinese,194,Coimbatore,Dinner,52,Debit Card,Anjappar,50,3
107141,56,Chinese,562,Bangalore,Lunch,47,UPI,Hotel Aryaas,0,4
107142,24,North Indian,365,Chennai,Dinner,41,Credit Card,SS Hyderabad Biryani,30,2
107143,44,South Indian,276,Coimbatore,Evening,26,UPI,Hotel Aryaas,20,5
107144,28,Chinese,424,Coimbatore,Dinner,21,UPI,SS Hyderabad Biryani,30,4
107145,55,Pizza,629,Bangalore,Evening,30,Cash on Delivery,Local Kitchen,50,4
107146,42,Chinese,347,Bangalore,Late Night,43,Debit Card,Anjappar,0,3
107147,43,Chinese,256,Salem,Evening,15,UPI,Local Kitchen,0,5
107148,27,Fast Food,806,Bangalore,Late Night,27,Cash on Delivery,Dominos,50,4
107149,33,Fast Food,436,Trichy,Dinner,61,UPI,Chinese Wok,0,4
107150,38,Biryani,564,Bangalore,Dinner,30,UPI,Hotel Aryaas,30,3
107151,43,South Indian,627,Bangalore,Evening,34,Credit Card,Local Kitchen,20,5
107152,23,South Indian,269,Chennai,Evening,34,UPI,Local Kitchen,75,4
107153,57,North Indian,338,Chennai,Dinner,51,Cash on Delivery,Saravana Bhavan,75,3
107154,51,South Indian,451,Bangalore,Dinner,31,Credit Card,Chinese Wok,75,5
107155,28,Pizza,389,Coimbatore,Evening,16,UPI,Chinese Wok,0,5
107156,45,Fast Food,332,Madurai,Dinner,44,UPI,Burger King,100,4
107157,34,Pizza,518,Bangalore,Dinner,23,Debit Card,Dominos,0,5
107158,33,South Indian,508,Trichy,Breakfast,19,Wallet,Local Kitchen,75,4
107159,29,Chinese,499,Salem,Breakfast,49,Cash on Delivery,Anjappar,20,4
107160,36,Fast Food,469,Chennai,Breakfast,41,UPI,Local Kitchen,100,4
107161,42,South Indian,508,Coimbatore,Lunch,30,Debit Card,KFC,0,4
107162,32,Chinese,612,Bangalore,Evening,46,UPI,Local Kitchen,50,4
107163,38,South Indian,371,Coimbatore,Dinner,44,UPI,Saravana Bhavan,100,3
107164,41,North Indian,726,Chennai,Evening,27,Credit Card,SS Hyderabad Biryani,50,5
107165,41,North Indian,374,Trichy,Breakfast,36,Debit Card,Hotel Aryaas,50,5
107166,20,North Indian,230,Salem,Evening,33,UPI,Local Kitchen,50,4
107167,48,Chinese,455,Madurai,Late Night,27,Credit Card,SS Hyderabad Biryani,100,4
107168,33,North Indian,422,Bangalore,Lunch,34,Cash on Delivery,Dominos,50,4
107169,28,Pizza,300,Coimbatore,Late Night,42,UPI,Burger King,30,5
107170,27,Fast Food,821,Bangalore,Lunch,25,UPI,Chinese Wok,0,5
107171,34,South Indian,480,Coimbatore,Lunch,42,Credit Card,SS Hyderabad Biryani,50,4
107172,51,Fast Food,467,Bangalore,Dinner,15,Cash on Delivery,KFC,0,4
107173,31,Biryani,548,Chennai,Evening,36,Debit Card,Burger King,0,4
107174,43,Biryani,710,Trichy,Dinner,27,Debit Card,Hotel Aryaas,50,4
107175,23,Biryani,437,Madurai,Dinner,50,Debit Card,Dominos,20,4
107176,33,Chinese,366,Madurai,Lunch,18,Credit Card,Chinese Wok,0,5
107177,60,South Indian,397,Salem,Dinner,32,Credit Card,Anjappar,50,5
107178,43,Fast Food,712,Coimbatore,Dinner,26,UPI,Chinese Wok,75,5
107179,26,Pizza,654,Chennai,Dinner,28,Credit Card,Anjappar,0,5
107180,34,Pizza,836,Trichy,Evening,23,Cash on Delivery,A2B,20,5
107181,27,North Indian,337,Salem,Breakfast,36,Credit Card,Dominos,0,5
107182,32,Chinese,434,Bangalore,Dinner,36,Wallet,SS Hyderabad Biryani,75,4
107183,44,South Indian,419,Chennai,Late Night,17,UPI,KFC,0,5
107184,43,Fast Food,1064,Madurai,Breakfast,40,UPI,Local Kitchen,20,4
107185,27,Fast Food,646,Chennai,Lunch,18,UPI,Burger King,75,5
107186,54,Biryani,437,Bangalore,Lunch,34,UPI,Saravana Bhavan,30,4
107187,37,Fast Food,696,Chennai,Dinner,52,Debit Card,Local Kitchen,75,5
107188,31,North Indian,423,Salem,Lunch,25,Cash on Delivery,Burger King,0,4
107189,34,Biryani,295,Coimbatore,Lunch,31,UPI,Anjappar,0,4
107190,37,Biryani,493,Trichy,Dinner,26,Wallet,Local Kitchen,20,4
107191,36,Biryani,366,Coimbatore,Breakfast,27,Cash on Delivery,A2B,50,5
107192,34,Chinese,312,Coimbatore,Lunch,37,Cash on Delivery,KFC,0,4
107193,34,Fast Food,323,Salem,Evening,50,UPI,Hotel Aryaas,0,4
107194,26,South Indian,669,Chennai,Evening,34,Credit Card,SS Hyderabad Biryani,100,4
107195,45,Biryani,1036,Bangalore,Lunch,46,UPI,KFC,20,4
107196,35,Fast Food,370,Coimbatore,Lunch,27,UPI,Hotel Aryaas,30,5
107197,24,Biryani,615,Madurai,Evening,45,UPI,Hotel Aryaas,50,4
107198,43,South Indian,494,Chennai,Dinner,51,Cash on Delivery,A2B,0,4
107199,55,Biryani,265,Coimbatore,Evening,46,Credit Card,SS Hyderabad Biryani,30,4
107200,56,Pizza,896,Madurai,Dinner,41,UPI,Dominos,0,5
107201,31,South Indian,765,Coimbatore,Lunch,40,Cash on Delivery,Hotel Aryaas,0,5
107202,25,Chinese,460,Chennai,Breakfast,26,UPI,Anjappar,20,4
107203,34,Fast Food,478,Madurai,Dinner,19,Cash on Delivery,A2B,50,4
107204,23,Fast Food,598,Bangalore,Lunch,41,UPI,Saravana Bhavan,100,5
107205,55,Biryani,1200,Chennai,Evening,26,Debit Card,Burger King,30,4
107206,26,South Indian,533,Bangalore,Dinner,27,Credit Card,Saravana Bhavan,75,4
107207,28,South Indian,631,Salem,Dinner,19,Debit Card,SS Hyderabad Biryani,100,5
107208,32,South Indian,317,Chennai,Dinner,28,Credit Card,Hotel Aryaas,20,4
107209,31,Chinese,273,Bangalore,Dinner,45,UPI,Anjappar,0,4
107210,44,Pizza,745,Madurai,Lunch,44,UPI,Hotel Aryaas,20,4
107211,33,Chinese,437,Chennai,Late Night,21,Wallet,Hotel Aryaas,20,5
107212,25,Biryani,695,Chennai,Late Night,24,UPI,Saravana Bhavan,30,4
107213,28,Chinese,645,Coimbatore,Lunch,16,Cash on Delivery,SS Hyderabad Biryani,30,3
107214,34,Biryani,350,Madurai,Dinner,38,Debit Card,Local Kitchen,30,4
107215,25,Chinese,437,Chennai,Evening,36,Debit Card,Chinese Wok,30,4
107216,38,Fast Food,410,Trichy,Dinner,37,Wallet,SS Hyderabad Biryani,0,4
107217,36,Biryani,365,Bangalore,Lunch,30,Credit Card,Saravana Bhavan,20,5
107218,41,Pizza,329,Coimbatore,Dinner,41,Debit Card,Dominos,20,5
107219,55,South Indian,564,Bangalore,Lunch,31,Cash on Delivery,Dominos,50,5
107220,53,Fast Food,342,Salem,Dinner,44,UPI,A2B,0,3
107221,56,Biryani,320,Chennai,Lunch,23,Wallet,A2B,0,4
107222,27,South Indian,460,Coimbatore,Evening,43,UPI,Anjappar,20,4
107223,24,North Indian,371,Bangalore,Dinner,38,Debit Card,KFC,30,5
107224,29,South Indian,429,Chennai,Dinner,41,Wallet,Saravana Bhavan,50,5
107225,51,North Indian,457,Chennai,Lunch,31,Debit Card,KFC,75,4
107226,58,Biryani,715,Chennai,Dinner,52,UPI,Local Kitchen,50,3
107227,48,South Indian,405,Coimbatore,Evening,27,UPI,Burger King,50,4
107228,23,Pizza,733,Chennai,Dinner,57,UPI,Burger King,0,3
107229,56,South Indian,586,Trichy,Evening,38,Credit Card,Dominos,75,5
107230,32,Biryani,653,Salem,Dinner,45,Credit Card,Anjappar,0,5
107231,18,South Indian,190,Chennai,Dinner,49,Debit Card,Chinese Wok,30,3
107232,33,South Indian,458,Coimbatore,Evening,42,Cash on Delivery,Anjappar,0,3
107233,20,Chinese,418,Chennai,Lunch,53,UPI,SS Hyderabad Biryani,30,5
107234,35,Pizza,387,Chennai,Late Night,43,UPI,Anjappar,0,5
107235,30,Pizza,528,Coimbatore,Dinner,41,UPI,Anjappar,30,5
107236,33,Chinese,479,Coimbatore,Evening,39,UPI,Local Kitchen,0,4
107237,38,Biryani,825,Salem,Lunch,38,UPI,Hotel Aryaas,0,4
107238,49,Fast Food,653,Coimbatore,Dinner,45,UPI,Local Kitchen,50,4
107239,39,Pizza,406,Coimbatore,Late Night,26,Credit Card,Local Kitchen,20,5
107240,32,North Indian,370,Chennai,Lunch,32,UPI,Hotel Aryaas,75,5
107241,45,Biryani,311,Chennai,Late Night,39,UPI,Dominos,0,3
107242,52,South Indian,633,Trichy,Lunch,27,Credit Card,Anjappar,30,5
107243,24,Fast Food,602,Chennai,Late Night,44,Debit Card,Chinese Wok,100,4
107244,35,Fast Food,743,Salem,Dinner,32,Debit Card,Saravana Bhavan,20,5
107245,28,South Indian,457,Chennai,Lunch,21,UPI,SS Hyderabad Biryani,20,5
107246,20,South Indian,653,Bangalore,Lunch,28,UPI,Anjappar,100,5
107247,40,Biryani,594,Salem,Dinner,44,UPI,Hotel Aryaas,20,4
107248,49,Pizza,447,Chennai,Dinner,24,UPI,SS Hyderabad Biryani,50,4
107249,25,Pizza,488,Coimbatore,Late Night,24,Cash on Delivery,Chinese Wok,75,5
107250,45,North Indian,291,Madurai,Dinner,39,Debit Card,SS Hyderabad Biryani,0,4
107251,48,Biryani,906,Chennai,Dinner,21,UPI,Saravana Bhavan,30,4
107252,53,South Indian,470,Madurai,Late Night,40,Cash on Delivery,Local Kitchen,50,3
